code_insee_com,nom_com,typologie_territoire,alti_med,latitude,longitude,RR_med,NBJRR1_med,NBJRR5_med,NBJRR10_med,Tmin_med,Tmax_med,Tens_vap_med,Force_vent_med,Insolation_med,Rayonnement_med
1225,Lurcy,Rural à habitat dispersé,195,46.062,4.781,54.9,8.0,3.0,2.0,7.0,17.9,10.4,1.8,2314.0,12079.0
1227,Magnieu,Rural à habitat dispersé,277,45.775,5.715,89.8,9.0,5.0,3.0,7.3,17.5,10.3,1.8,3314.0,13004.0
1228,Maillat,Bourgs ruraux,615,46.12,5.528,123.1,11.0,7.0,4.0,6.1,15.6,9.3,1.1,2290.5,9134.5
1229,Malafretaz,Rural à habitat dispersé,189,46.33,5.144,76.0,10.0,5.0,2.0,7.4,17.8,11.2,0.8,2322.0,9348.0
1230,Mantenay-Montlin,Rural à habitat très dispersé,220,46.43,5.107,74.85,10.0,5.0,2.0,7.4,17.8,10.7,2.1,2322.0,9348.0
1231,Manziat,Bourgs ruraux,200,46.364,4.902,71.3,9.0,4.0,2.0,7.0,16.3,10.1,2.6,3059.0,12079.0
1232,Marboz,Rural à habitat dispersé,243,46.343,5.244,84.15,11.0,5.0,3.0,7.0,16.8,10.6,1.7,2322.0,9348.0
1233,Marchamp,Rural à habitat dispersé,281,45.774,5.55,89.05,8.5,5.0,3.0,6.8,18.8,10.3,1.8,3314.0,13004.0
1234,Marignieu,Rural à habitat dispersé,277,45.801,5.716,89.8,9.0,5.0,3.0,7.3,17.5,10.3,1.8,3314.0,13004.0
1235,Marlieux,Bourgs ruraux,280,46.055,5.074,65.3,9.0,4.0,2.0,7.05,17.1,11.2,0.8,2322.0,9348.0
1236,Marsonnas,Rural à habitat dispersé,208,46.341,5.064,58.5,7.0,4.0,2.0,7.4,17.8,11.2,0.8,2322.0,9348.0
1237,Martignat,Bourgs ruraux,495,46.203,5.614,116.9,10.0,7.0,4.0,9.4,21.4,10.6,1.2,2290.5,9134.5
1238,Massieux,Ceintures urbaines,291,45.909,4.828,63.8,9.0,4.0,2.0,9.0,19.3,10.5,1.8,2314.0,12299.0
1239,Massignieu-de-Rives,Rural à habitat dispersé,277,45.757,5.762,89.8,9.0,5.0,3.0,7.3,17.5,10.3,1.8,2962.0,11706.5
1240,Matafelon-Granges,Rural à habitat dispersé,430,46.256,5.54,115.65,12.0,7.0,4.0,4.8,15.2,10.6,1.2,2290.5,9134.5
1241,Meillonnas,Rural à habitat dispersé,260,46.245,5.336,78.8,10.0,5.0,3.0,7.0,16.8,10.6,1.7,3121.5,11329.0
1242,Mérignat,Rural à habitat dispersé,315,46.065,5.442,107.2,10.0,6.0,4.0,6.1,15.6,9.3,1.1,2934.0,11543.5
1243,Messimy-sur-Saône,Bourgs ruraux,190,46.047,4.759,50.5,8.0,3.0,1.0,7.0,17.9,10.4,1.8,2314.0,NA
1244,Meximieux,Centres urbains intermédiaires,250,45.906,5.204,86.85,10.0,5.0,3.0,6.8,18.0,10.4,2.5,2934.0,11543.5
1245,Bohas-Meyriat-Rignat,Rural à habitat dispersé,291,46.143,5.378,94.55,10.0,6.0,3.0,7.0,16.8,10.6,1.7,2934.0,11543.5
1246,Mézériat,Bourgs ruraux,200,46.242,5.047,73.2,10.0,5.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1247,Mijoux,Rural à habitat dispersé,1156,46.362,6.009,190.9,14.0,9.0,5.0,-0.35,6.35,9.5,2.0,3249.0,13397.0
1248,Mionnay,Bourgs ruraux,291,45.896,4.924,63.8,9.0,4.0,2.0,9.8,18.4,10.2,3.1,3216.0,12299.0
1249,Miribel,Ceintures urbaines,328,45.844,4.941,64.75,8.0,4.0,2.0,9.8,18.4,10.2,3.1,3216.0,12299.0
1250,Misérieux,Ceintures urbaines,291,45.976,4.81,63.8,9.0,4.0,2.0,9.0,19.3,10.4,1.8,2314.0,NA
1252,Mogneneins,Rural à habitat dispersé,195,46.145,4.82,54.9,8.0,3.0,2.0,7.1,16.4,10.35,1.8,3059.0,12079.0
1254,Montagnat,Bourgs ruraux,260,46.169,5.28,78.8,10.0,5.0,3.0,7.0,16.8,10.6,1.7,2322.0,9348.0
1255,Montagnieu,Rural à habitat dispersé,281,45.799,5.464,89.05,8.5,5.0,3.0,7.9,17.7,10.75,1.1,3314.0,13004.0
1257,Montanges,Rural à habitat dispersé,530,46.173,5.79,138.0,12.0,8.0,5.0,5.0,12.2,11.5,1.1,3166.5,12409.5
1258,Montceaux,Bourgs ruraux,195,46.096,4.804,54.9,8.0,3.0,2.0,7.0,17.9,10.4,1.8,2314.0,12079.0
1259,Montcet,Rural à habitat dispersé,201,46.219,5.112,69.5,11.0,4.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1260,Montellier,Rural à habitat très dispersé,182,45.929,5.071,73.1,9.5,4.0,2.5,6.8,18.0,10.4,3.2,2946.0,11810.0
1261,Monthieux,Bourgs ruraux,291,45.962,4.946,63.8,9.0,4.0,2.0,7.05,17.1,10.4,3.1,3216.0,12299.0
1262,Montluel,Centres urbains intermédiaires,182,45.891,5.02,73.1,9.5,4.0,2.5,6.8,18.0,10.4,3.2,2946.0,11810.0
1263,Montmerle-sur-Saône,Ceintures urbaines,195,46.085,4.761,54.9,8.0,3.0,2.0,7.0,17.9,10.4,1.8,2314.0,NA
1264,Montracol,Bourgs ruraux,201,46.187,5.117,69.5,11.0,4.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1265,Montréal-la-Cluse,Petites villes,495,46.18,5.595,116.9,10.0,7.0,4.0,9.4,21.4,11.5,1.2,2290.5,9134.5
1266,Montrevel-en-Bresse,Bourgs ruraux,189,46.325,5.113,76.0,10.0,5.0,2.0,7.4,17.8,11.2,0.8,2322.0,9348.0
1267,Nurieux-Volognat,Rural à habitat dispersé,450,46.183,5.514,116.0,11.0,7.0,4.0,6.1,15.6,9.3,1.2,2290.5,9134.5
1268,Murs-et-Gélignieux,Rural à habitat très dispersé,277,45.642,5.66,89.8,9.0,5.0,3.0,6.2,18.9,10.3,1.8,2483.0,11696.0
1269,Nantua,Bourgs ruraux,495,46.154,5.614,116.9,10.0,7.0,4.0,9.4,21.4,11.5,1.2,2290.5,9134.5
1272,Neuville-les-Dames,Bourgs ruraux,266,46.157,5.009,58.6,9.0,4.0,2.0,7.05,17.1,11.2,0.8,2322.0,9348.0
1273,Neuville-sur-Ain,Rural à habitat dispersé,291,46.091,5.374,94.55,10.0,6.0,3.0,6.1,15.6,9.3,2.5,2934.0,11543.5
1274,Neyrolles,Bourgs ruraux,530,46.134,5.637,138.0,12.0,8.0,5.0,9.4,21.4,11.5,1.2,2290.5,9134.5
1275,Neyron,Ceintures urbaines,328,45.818,4.931,64.75,8.0,4.0,2.0,9.8,18.4,10.2,3.1,3216.0,12299.0
1276,Niévroz,Bourgs ruraux,182,45.822,5.06,73.1,9.5,4.0,2.5,6.8,18.0,10.4,3.2,2946.0,11810.0
1277,Nivollet-Montgriffon,Rural à habitat très dispersé,296,46.0,5.458,104.8,10.0,6.0,4.0,6.6,17.6,10.75,1.1,2934.0,11543.5
1279,Oncieu,Rural à habitat dispersé,296,45.965,5.472,104.8,10.0,6.0,4.0,6.6,17.6,10.75,1.1,2934.0,11543.5
1280,Ordonnaz,Rural à habitat dispersé,944,45.834,5.54,131.6,11.0,7.0,5.0,6.8,18.8,8.75,2.4,3314.0,13004.0
1281,Ornex,Ceintures urbaines,507,46.278,6.094,71.85,9.0,5.0,3.0,6.3,16.0,9.5,2.0,3249.0,13397.0
1282,Outriaz,Rural à habitat dispersé,615,46.068,5.557,123.1,11.0,7.0,4.0,6.1,15.6,9.3,1.1,3314.0,13004.0
1283,Oyonnax,Centres urbains intermédiaires,535,46.26,5.653,115.5,12.0,7.0,4.0,4.8,15.2,10.6,1.2,2290.5,9134.5
1284,Ozan,Rural à habitat dispersé,200,46.387,4.918,71.3,9.0,4.0,2.0,7.4,16.9,10.4,2.6,3059.0,12079.0
1285,Parcieux,Ceintures urbaines,291,45.918,4.828,63.8,9.0,4.0,2.0,9.0,19.3,10.5,1.8,2314.0,12299.0
1286,Parves et Nattages,Rural à habitat dispersé,277,45.744,5.738,89.8,9.0,5.0,3.0,7.3,17.5,10.3,1.8,2962.0,11706.5
1288,Péron,Bourgs ruraux,700,46.191,5.92,140.5,11.0,7.0,5.0,6.3,13.95,9.2,1.6,3173.0,12220.0
1289,Péronnas,Ceintures urbaines,240,46.171,5.218,80.7,10.0,5.0,3.0,7.0,16.8,10.6,1.7,2322.0,9348.0
1290,Pérouges,Rural à habitat dispersé,182,45.88,5.18,73.1,9.5,4.0,2.5,6.8,18.0,10.4,2.5,2934.0,11543.5
1291,Perrex,Rural à habitat dispersé,200,46.246,4.975,71.3,9.0,4.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1293,Peyriat,Rural à habitat dispersé,450,46.15,5.506,116.0,11.0,7.0,4.0,6.1,15.6,9.3,1.2,2290.5,9134.5
1294,Peyrieu,Rural à habitat dispersé,277,45.676,5.679,89.8,9.0,5.0,3.0,7.3,17.5,10.3,1.8,2483.0,11696.0
1295,Peyzieux-sur-Saône,Rural à habitat dispersé,195,46.123,4.822,54.9,8.0,3.0,2.0,7.1,16.4,10.35,1.8,3059.0,12079.0
1296,Pirajoux,Rural à habitat dispersé,210,46.386,5.274,86.85,10.0,5.0,3.0,7.8,17.35,10.7,2.1,3121.5,11329.0
1297,Pizay,Rural à habitat dispersé,182,45.893,5.089,73.1,9.5,4.0,2.5,6.8,18.0,10.4,3.2,2946.0,11810.0
1298,Plagne,Rural à habitat dispersé,530,46.188,5.718,138.0,12.0,8.0,5.0,4.1,15.0,11.5,1.2,2290.5,9134.5
1299,Plantay,Rural à habitat dispersé,280,46.023,5.089,65.3,9.0,4.0,2.0,7.05,17.1,10.4,0.8,2322.0,9348.0
1301,Polliat,Bourgs ruraux,201,46.246,5.138,69.5,11.0,4.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1302,Pollieu,Rural à habitat dispersé,277,45.796,5.748,89.8,9.0,5.0,3.0,7.3,17.5,10.3,1.8,3314.0,13004.0
1303,Poncin,Bourgs ruraux,291,46.09,5.417,94.55,10.0,6.0,3.0,6.1,15.6,9.3,2.5,2934.0,11543.5
1304,Pont-d'Ain,Bourgs ruraux,291,46.054,5.347,94.55,10.0,6.0,3.0,6.3,16.6,10.15,2.5,2934.0,11543.5
1305,Pont-de-Vaux,Bourgs ruraux,200,46.442,4.929,71.3,9.0,4.0,2.0,7.4,16.9,10.4,2.6,3059.0,12079.0
1306,Pont-de-Veyle,Bourgs ruraux,219,46.264,4.882,62.3,9.0,4.0,2.0,7.0,16.3,10.1,2.6,3059.0,12079.0
1307,Port,Petites villes,495,46.156,5.576,116.9,10.0,7.0,4.0,9.4,21.4,9.3,1.2,2290.5,9134.5
1308,Pougny,Bourgs ruraux,605,46.145,5.951,115.6,12.0,7.0,4.0,6.3,13.95,9.2,1.6,3166.5,12409.5
1309,Pouillat,Rural à habitat très dispersé,361,46.322,5.423,100.6,11.0,6.0,3.0,5.4,16.2,10.2,1.7,3121.5,11329.0
1310,Prémeyzel,Rural à habitat dispersé,277,45.681,5.644,89.8,9.0,5.0,3.0,7.3,17.5,10.3,1.8,2483.0,11696.0
1311,Prémillieu,Rural à habitat très dispersé,878,45.876,5.565,105.7,10.0,6.0,4.0,4.7,14.2,8.75,2.4,3314.0,13004.0
1313,Prévessin-Moëns,Ceintures urbaines,507,46.258,6.072,71.85,9.0,5.0,3.0,6.3,16.0,9.5,2.0,3249.0,13397.0
1314,Priay,Rural à habitat dispersé,250,46.02,5.285,86.85,10.0,5.0,3.0,6.3,16.6,10.15,2.5,2934.0,11543.5
1317,Ramasse,Rural à habitat dispersé,260,46.191,5.356,78.8,10.0,5.0,3.0,7.0,16.8,10.6,1.7,3121.5,11329.0
1318,Rancé,Rural à habitat dispersé,291,45.967,4.863,63.8,9.0,4.0,2.0,9.0,19.3,10.4,1.8,2314.0,12299.0
1319,Relevant,Rural à habitat dispersé,243,46.084,4.942,66.0,10.0,4.0,2.0,7.05,17.1,10.35,0.8,2322.0,9348.0
1320,Replonges,Bourgs ruraux,200,46.308,4.875,71.3,9.0,4.0,2.0,7.0,16.3,10.1,2.6,3059.0,12079.0
1321,Revonnas,Rural à habitat dispersé,265,46.162,5.335,84.5,10.0,5.0,3.0,7.0,16.8,10.6,1.7,2934.0,11543.5
1322,Reyrieux,Ceintures urbaines,291,45.937,4.828,63.8,9.0,4.0,2.0,9.0,19.3,10.5,1.8,2314.0,12299.0
1323,Reyssouze,Bourgs ruraux,200,46.429,4.913,71.3,9.0,4.0,2.0,7.4,16.9,10.4,2.6,3059.0,12079.0
1325,Rignieux-le-Franc,Bourgs ruraux,280,45.952,5.169,65.3,9.0,4.0,2.0,6.8,18.0,10.4,2.5,2934.0,11543.5
1328,Romans,Rural à habitat dispersé,266,46.124,5.022,58.6,9.0,4.0,2.0,7.05,17.1,11.2,0.8,2322.0,9348.0
1329,Rossillon,Rural à habitat dispersé,284,45.836,5.599,101.95,10.0,6.0,3.0,4.7,14.2,8.75,2.4,3314.0,13004.0
1330,Ruffieu,Rural à habitat dispersé,805,46.004,5.653,120.45,11.0,7.0,4.0,4.7,14.2,8.75,2.4,3314.0,13004.0
1331,Saint-Alban,Rural à habitat dispersé,315,46.098,5.456,107.2,10.0,6.0,4.0,6.1,15.6,9.3,1.1,2934.0,11543.5
1332,Saint-André-de-Bâgé,Bourgs ruraux,200,46.298,4.914,71.3,9.0,4.0,2.0,7.0,16.3,10.1,2.6,3059.0,12079.0
1333,Saint-André-de-Corcy,Bourgs ruraux,291,45.927,4.954,63.8,9.0,4.0,2.0,7.05,17.1,10.4,3.1,3216.0,12299.0
1334,Saint-André-d'Huiriat,Rural à habitat dispersé,243,46.214,4.913,66.0,10.0,4.0,2.0,7.0,16.3,10.1,2.6,3059.0,12079.0
1335,Saint-André-le-Bouchoux,Rural à habitat dispersé,266,46.113,5.08,58.6,9.0,4.0,2.0,7.05,17.1,11.2,0.8,2322.0,9348.0
1336,Saint-André-sur-Vieux-Jonc,Rural à habitat dispersé,201,46.149,5.142,69.5,11.0,4.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1337,Saint-Bénigne,Rural à habitat dispersé,208,46.452,4.953,58.5,7.0,4.0,2.0,7.4,16.9,10.4,2.6,3059.0,12079.0
1338,Groslée-Saint-Benoit,Rural à habitat dispersé,242,45.689,5.584,77.45,7.0,4.0,2.5,8.65,18.45,10.3,1.8,3314.0,13004.0
1339,Saint-Bernard,Ceintures urbaines,305,45.949,4.743,54.3,8.0,4.0,2.0,9.0,19.3,10.5,1.1,2314.0,NA
1342,Sainte-Croix,Rural à habitat dispersé,182,45.896,5.049,73.1,9.5,4.0,2.5,6.8,18.0,10.4,3.2,2946.0,11810.0
1343,Saint-Cyr-sur-Menthon,Rural à habitat dispersé,200,46.275,4.968,71.3,9.0,4.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1344,Saint-Denis-lès-Bourg,Centres urbains intermédiaires,240,46.211,5.185,80.7,10.0,5.0,3.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1345,Saint-Denis-en-Bugey,Ceintures urbaines,250,45.949,5.324,86.85,10.0,5.0,3.0,6.3,16.6,10.15,2.5,2934.0,11543.5
1346,Saint-Didier-d'Aussiat,Rural à habitat dispersé,200,46.307,5.058,73.2,10.0,5.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1347,Saint-Didier-de-Formans,Ceintures urbaines,305,45.956,4.778,54.3,8.0,4.0,2.0,9.0,19.3,10.5,1.8,2314.0,NA
1348,Saint-Didier-sur-Chalaronne,Bourgs ruraux,194,46.184,4.816,54.0,8.0,4.0,2.0,7.1,16.4,10.35,2.6,3059.0,12079.0
1349,Saint-Éloi,Rural à habitat dispersé,182,45.932,5.152,73.1,9.5,4.0,2.5,6.8,18.0,10.4,2.5,2934.0,11543.5
1350,Saint-Étienne-du-Bois,Rural à habitat dispersé,243,46.275,5.284,84.15,11.0,5.0,3.0,7.0,16.8,10.6,1.7,2322.0,9348.0
1351,Saint-Étienne-sur-Chalaronne,Bourgs ruraux,243,46.147,4.867,66.0,10.0,4.0,2.0,7.1,16.4,10.35,2.6,3059.0,12079.0
1352,Saint-Étienne-sur-Reyssouze,Rural à habitat dispersé,208,46.403,5.006,58.5,7.0,4.0,2.0,7.4,17.8,11.2,0.8,2322.0,9348.0
1353,Sainte-Euphémie,Ceintures urbaines,400,45.967,4.795,60.5,7.0,3.0,2.0,9.0,19.3,10.5,1.8,2314.0,NA
1354,Saint-Genis-Pouilly,Centres urbains intermédiaires,605,46.254,6.036,115.6,12.0,7.0,4.0,6.3,13.95,9.2,1.6,3249.0,13397.0
1355,Saint-Genis-sur-Menthon,Rural à habitat dispersé,200,46.282,5.013,73.2,10.0,5.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1356,Saint-Georges-sur-Renon,Rural à habitat dispersé,266,46.104,5.03,58.6,9.0,4.0,2.0,7.05,17.1,11.2,0.8,2322.0,9348.0
1357,Saint-Germain-de-Joux,Rural à habitat dispersé,530,46.182,5.747,138.0,12.0,8.0,5.0,4.1,15.0,11.5,1.1,3166.5,12409.5
1358,Saint-Germain-les-Paroisses,Rural à habitat dispersé,284,45.771,5.618,101.95,10.0,6.0,3.0,7.3,17.5,10.3,1.8,3314.0,13004.0
1359,Saint-Germain-sur-Renon,Rural à habitat dispersé,266,46.08,5.061,58.6,9.0,4.0,2.0,7.05,17.1,11.2,0.8,2322.0,9348.0
1360,Saint-Jean-de-Gonville,Ceintures urbaines,605,46.218,5.942,115.6,12.0,7.0,4.0,6.3,13.95,9.2,1.6,3173.0,12220.0
1361,Saint-Jean-de-Niost,Bourgs ruraux,182,45.84,5.212,73.1,9.5,4.0,2.5,6.8,18.0,10.4,3.2,2946.0,11810.0
1362,Saint-Jean-de-Thurigneux,Rural à habitat dispersé,291,45.96,4.899,63.8,9.0,4.0,2.0,9.0,19.3,10.5,1.8,3216.0,12299.0
1363,Saint-Jean-le-Vieux,Bourgs ruraux,291,46.029,5.382,94.55,10.0,6.0,3.0,6.3,16.6,10.15,2.5,2934.0,11543.5
1364,Saint-Jean-sur-Reyssouze,Rural à habitat très dispersé,208,46.397,5.063,58.5,7.0,4.0,2.0,7.4,17.8,11.2,0.8,2322.0,9348.0
1365,Saint-Jean-sur-Veyle,Rural à habitat dispersé,200,46.268,4.922,71.3,9.0,4.0,2.0,7.0,16.3,10.1,2.6,3059.0,12079.0
1366,Sainte-Julie,Bourgs ruraux,200,45.882,5.284,82.0,8.0,5.0,3.0,6.3,16.6,10.15,2.5,2934.0,11543.5
1367,Saint-Julien-sur-Reyssouze,Rural à habitat dispersé,189,46.4,5.104,76.0,10.0,5.0,2.0,7.4,17.8,11.2,0.8,2322.0,9348.0
1368,Saint-Julien-sur-Veyle,Rural à habitat dispersé,243,46.202,4.959,66.0,10.0,4.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1369,Saint-Just,Bourgs ruraux,260,46.193,5.285,78.8,10.0,5.0,3.0,7.0,16.8,10.6,1.7,2322.0,9348.0
1370,Saint-Laurent-sur-Saône,Centres urbains intermédiaires,219,46.305,4.84,62.3,9.0,4.0,2.0,7.0,16.3,10.1,2.6,3059.0,12079.0
1371,Saint-Marcel,Bourgs ruraux,280,45.949,4.99,65.3,9.0,4.0,2.0,7.05,17.1,10.4,3.1,3216.0,12299.0
1372,Saint-Martin-de-Bavel,Rural à habitat dispersé,284,45.848,5.679,101.95,10.0,6.0,3.0,7.3,17.5,10.3,1.8,3314.0,13004.0
1373,Saint-Martin-du-Frêne,Bourgs ruraux,495,46.136,5.571,116.9,10.0,7.0,4.0,9.4,21.4,9.3,1.2,2290.5,9134.5
1374,Saint-Martin-du-Mont,Rural à habitat dispersé,265,46.106,5.326,84.5,10.0,5.0,3.0,7.0,16.8,10.6,1.7,2934.0,11543.5
1375,Saint-Martin-le-Châtel,Rural à habitat dispersé,201,46.291,5.123,69.5,11.0,4.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1376,Saint-Maurice-de-Beynost,Centres urbains intermédiaires,328,45.834,4.977,64.75,8.0,4.0,2.0,7.5,16.9,10.2,3.1,3216.0,12299.0
1378,Saint-Maurice-de-Gourdans,Bourgs ruraux,182,45.82,5.17,73.1,9.5,4.0,2.5,6.8,18.0,10.4,3.2,2946.0,11810.0
1379,Saint-Maurice-de-Rémens,Rural à habitat dispersé,250,45.953,5.271,86.85,10.0,5.0,3.0,6.3,16.6,10.15,2.5,2934.0,11543.5
1380,Saint-Nizier-le-Bouchoux,Rural à habitat très dispersé,220,46.453,5.176,74.85,10.0,5.0,2.0,7.4,17.8,10.7,2.1,2322.0,9348.0
1381,Saint-Nizier-le-Désert,Rural à habitat dispersé,280,46.053,5.142,65.3,9.0,4.0,2.0,7.05,17.1,11.2,0.8,2322.0,9348.0
1382,Sainte-Olive,Rural à habitat dispersé,266,46.014,4.936,58.6,9.0,4.0,2.0,7.05,17.1,10.4,1.8,2322.0,9348.0
1383,Saint-Paul-de-Varax,Bourgs ruraux,280,46.096,5.128,65.3,9.0,4.0,2.0,7.05,17.1,11.2,0.8,2322.0,9348.0
1384,Saint-Rambert-en-Bugey,Bourgs ruraux,296,45.95,5.44,104.8,10.0,6.0,4.0,6.6,17.6,10.75,1.1,2934.0,11543.5
1385,Saint-Rémy,Bourgs ruraux,240,46.185,5.168,80.7,10.0,5.0,3.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1386,Saint-Sorlin-en-Bugey,Petites villes,200,45.886,5.376,82.0,8.0,5.0,3.0,6.3,16.6,10.15,2.5,2934.0,11543.5
1387,Saint-Sulpice,Rural à habitat dispersé,200,46.321,5.042,73.2,10.0,5.0,2.0,7.4,17.8,11.2,0.8,2322.0,9348.0
1388,Saint-Trivier-de-Courtes,Bourgs ruraux,220,46.461,5.067,74.85,10.0,5.0,2.0,7.4,17.8,10.7,2.1,2322.0,9348.0
1389,Saint-Trivier-sur-Moignans,Bourgs ruraux,243,46.062,4.902,66.0,10.0,4.0,2.0,7.05,17.1,10.4,1.8,3059.0,12079.0
1390,Saint-Vulbas,Rural à habitat dispersé,200,45.822,5.27,82.0,8.0,5.0,3.0,6.8,18.0,10.4,2.5,2934.0,11543.5
1391,Salavre,Rural à habitat très dispersé,243,46.364,5.347,84.15,11.0,5.0,3.0,5.4,16.2,10.2,1.7,3121.5,11329.0
1392,Samognat,Rural à habitat dispersé,430,46.265,5.586,115.65,12.0,7.0,4.0,4.8,15.2,10.6,1.2,2290.5,9134.5
1393,Sandrans,Rural à habitat dispersé,266,46.066,4.983,58.6,9.0,4.0,2.0,7.05,17.1,11.2,0.8,2322.0,9348.0
1396,Sault-Brénaz,Rural à habitat dispersé,200,45.865,5.404,82.0,8.0,5.0,3.0,7.9,17.7,10.75,1.1,2934.0,11543.5
1397,Sauverny,Ceintures urbaines,507,46.313,6.11,71.85,9.0,5.0,3.0,6.3,16.0,9.5,2.0,3249.0,13397.0
1398,Savigneux,Bourgs ruraux,291,45.997,4.858,63.8,9.0,4.0,2.0,9.0,19.3,10.4,1.8,2314.0,NA
1399,Ségny,Ceintures urbaines,507,46.294,6.073,71.85,9.0,5.0,3.0,6.3,16.0,9.5,2.0,3249.0,13397.0
1400,Seillonnaz,Rural à habitat très dispersé,281,45.798,5.498,89.05,8.5,5.0,3.0,6.8,18.8,10.75,1.1,3314.0,13004.0
1401,Sergy,Ceintures urbaines,605,46.263,5.989,115.6,12.0,7.0,4.0,6.3,13.95,9.2,1.6,3249.0,13397.0
1402,Sermoyer,Rural à habitat dispersé,208,46.498,4.979,58.5,7.0,4.0,2.0,7.4,16.9,10.8,2.6,3059.0,12079.0
1403,Serrières-de-Briord,Bourgs ruraux,281,45.813,5.441,89.05,8.5,5.0,3.0,7.9,17.7,10.75,1.1,2934.0,11543.5
1404,Serrières-sur-Ain,Rural à habitat très dispersé,596,46.147,5.45,115.2,11.0,7.0,5.0,6.1,15.6,9.3,1.7,2934.0,11543.5
1405,Servas,Bourgs ruraux,240,46.139,5.179,80.7,10.0,5.0,3.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1406,Servignat,Rural à habitat très dispersé,208,46.435,5.056,58.5,7.0,4.0,2.0,7.4,17.8,11.2,0.8,2322.0,9348.0
1407,Seyssel,Bourgs ruraux,285,45.948,5.826,95.0,10.0,5.0,3.0,7.5,16.7,9.9,2.1,3166.5,12409.5
1408,Simandre-sur-Suran,Rural à habitat dispersé,400,46.234,5.422,139.0,13.0,8.0,5.0,7.0,16.8,10.6,1.7,3121.5,11329.0
1410,Sonthonnax-la-Montagne,Rural à habitat dispersé,450,46.223,5.506,116.0,11.0,7.0,4.0,9.4,21.4,9.3,1.2,2290.5,9134.5
1411,Souclin,Rural à habitat dispersé,944,45.878,5.431,131.6,11.0,7.0,5.0,6.6,17.6,10.75,1.1,2934.0,11543.5
1412,Sulignat,Rural à habitat dispersé,243,46.174,4.958,66.0,10.0,4.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1415,Talissieu,Rural à habitat dispersé,603,45.864,5.721,105.7,10.0,6.0,4.0,7.3,17.5,10.3,1.8,3314.0,13004.0
1416,Tenay,Bourgs ruraux,296,45.923,5.514,104.8,10.0,6.0,4.0,6.6,17.6,10.75,1.1,3314.0,13004.0
1418,Thil,Bourgs ruraux,182,45.817,5.018,73.1,9.5,4.0,2.5,6.8,18.0,10.4,3.2,2946.0,11810.0
1419,Thoiry,Ceintures urbaines,605,46.244,5.965,115.6,12.0,7.0,4.0,6.3,13.95,9.2,1.6,3249.0,13397.0
1420,Thoissey,Bourgs ruraux,194,46.17,4.794,54.0,8.0,4.0,2.0,7.1,16.4,10.35,2.6,3059.0,12079.0
1421,Torcieu,Rural à habitat dispersé,200,45.921,5.404,82.0,8.0,5.0,3.0,6.6,17.6,10.75,1.1,2934.0,11543.5
1422,Tossiat,Bourgs ruraux,265,46.138,5.304,84.5,10.0,5.0,3.0,7.0,16.8,10.6,1.7,2934.0,11543.5
1423,Toussieux,Ceintures urbaines,291,45.96,4.829,63.8,9.0,4.0,2.0,9.0,19.3,10.5,1.8,2314.0,NA
1424,Tramoyes,Bourgs ruraux,328,45.875,4.964,64.75,8.0,4.0,2.0,6.8,18.0,10.4,3.1,3216.0,12299.0
1425,Tranclière,Rural à habitat dispersé,265,46.097,5.261,84.5,10.0,5.0,3.0,7.0,16.8,10.6,1.7,2934.0,11543.5
1426,Val-Revermont,Rural à habitat dispersé,243,46.28,5.361,84.15,11.0,5.0,3.0,7.0,16.8,10.6,1.7,3121.5,11329.0
1427,Trévoux,Ceintures urbaines,400,45.941,4.771,60.5,7.0,3.0,2.0,9.0,19.3,10.5,1.1,2314.0,NA
1428,Valeins,Rural à habitat dispersé,243,46.115,4.866,66.0,10.0,4.0,2.0,7.1,16.4,10.35,1.8,3059.0,12079.0
1429,Vandeins,Rural à habitat dispersé,201,46.218,5.082,69.5,11.0,4.0,2.0,5.9,16.3,11.2,0.8,2322.0,9348.0
1430,Varambon,Rural à habitat dispersé,250,46.043,5.295,86.85,10.0,5.0,3.0,6.3,16.6,10.15,2.5,2934.0,11543.5
1431,Vaux-en-Bugey,Ceintures urbaines,200,45.92,5.364,82.0,8.0,5.0,3.0,6.3,16.6,10.15,2.5,2934.0,11543.5
1432,Verjon,Rural à habitat dispersé,243,46.346,5.348,84.15,11.0,5.0,3.0,5.4,16.2,10.2,1.7,3121.5,11329.0
1433,Vernoux,Rural à habitat dispersé,220,46.485,5.106,74.85,10.0,5.0,2.0,7.4,17.8,10.7,2.1,2322.0,9348.0
