code_insee_com,typologie_territoire,alti_med,latitude,longitude,RR_med,NBJRR1_med,NBJRR5_med,NBJRR10_med,Tmin_med,Tmax_med,Insolation_med,Rayonnement_med,Force_vent_med,Tens_vap_med
16195,Rural à habitat dispersé,247,45.858,0.466,72.2,10.0,5.0,2.0,8.7,16.7,3172.0,12159.0,3.3,10.9
16196,Rural à habitat dispersé,90,45.895,0.124,66.7,10.0,4.0,2.0,6.7,17.7,3223.0,12150.0,3.1,11.3
16197,Rural à habitat très dispersé,88,46.049,0.078,62.0,9.0,4.0,2.0,6.7,17.7,3223.0,12150.0,3.1,11.3
16198,Rural à habitat très dispersé,90,45.509,0.255,61.5,10.0,4.0,2.0,6.6,18.5,3168.0,11759.5,3.1,11.3
16199,Ceintures urbaines,130,45.656,0.236,68.65,10.0,5.0,2.0,7.1,16.8,3168.0,11759.5,3.1,10.35
16200,Rural à habitat dispersé,90,45.848,0.178,66.7,10.0,4.0,2.0,7.65,18.55,3223.0,12150.0,3.2,11.5
16203,Rural à habitat très dispersé,120,45.554,0.477,59.2,10.0,4.0,2.0,6.7,18.0,3172.0,12159.0,3.3,11.0
16204,Rural à habitat très dispersé,95,45.552,-0.103,66.4,9.0,4.0,2.0,8.9,18.3,3380.0,12747.0,2.2,12.2
16205,Rural à habitat très dispersé,250,45.934,0.621,66.6,10.0,5.0,2.0,7.4,17.0,3151.0,11375.0,1.6,11.1
16206,Bourgs ruraux,90,45.879,0.174,66.7,10.0,4.0,2.0,7.4,18.0,3223.0,12150.0,3.1,11.4
16207,Rural à habitat dispersé,88,45.857,0.018,62.0,9.0,4.0,2.0,7.4,18.05,3290.0,12257.0,3.0,11.7
16208,Rural à habitat dispersé,17,45.772,-0.136,55.5,9.0,4.0,1.5,8.6,17.8,3159.0,11587.5,1.9,11.4
16209,Rural à habitat dispersé,79,45.731,0.433,65.7,10.0,5.0,2.0,8.1,18.3,3172.0,12159.0,3.3,11.6
16210,Rural à habitat dispersé,63,45.743,0.075,60.0,9.0,4.0,2.0,7.65,18.55,3259.5,12018.0,2.3,11.5
16211,Rural à habitat dispersé,120,45.617,0.446,59.2,10.0,4.0,2.0,6.7,18.0,3172.0,12159.0,3.3,11.0
16212,Rural à habitat dispersé,250,45.777,0.657,66.6,10.0,5.0,2.0,7.5,17.45,3172.0,12159.0,3.3,10.9
16213,Rural à habitat très dispersé,247,45.74,0.52,72.2,10.0,5.0,2.0,8.7,16.7,3172.0,12159.0,3.3,10.9
16215,Rural à habitat très dispersé,81,45.216,0.014,60.3,10.0,4.0,2.0,8.0,18.5,3402.5,12764.5,2.6,11.4
16216,Rural à habitat dispersé,116,45.696,-0.071,60.25,10.0,4.0,2.0,8.1,17.2,3159.0,11587.5,1.9,11.4
16217,Rural à habitat dispersé,68,45.67,-0.372,54.0,9.0,4.0,2.0,8.2,18.4,3246.0,12255.0,3.2,11.9
16218,Rural à habitat dispersé,51,45.776,-0.342,64.15,10.0,4.0,2.0,13.9,23.55,3246.0,12255.0,3.2,11.8
16220,Rural à habitat dispersé,17,45.707,-0.176,55.5,9.0,4.0,1.5,7.6,18.5,3159.0,11587.5,1.9,11.7
16221,Rural à habitat dispersé,88,45.875,-0.033,62.0,9.0,4.0,2.0,7.4,18.05,3290.0,12257.0,3.0,11.7
16222,Rural à habitat très dispersé,94,45.332,0.069,56.5,9.0,4.0,2.0,7.8,18.6,3402.5,12764.5,2.6,11.7
16223,Bourgs ruraux,218,45.668,0.504,79.6,11.0,5.0,2.0,6.7,18.0,3172.0,12159.0,3.3,11.0
16224,Rural à habitat dispersé,95,45.446,-0.208,61.5,10.0,4.0,2.0,7.8,17.65,3380.0,12747.0,2.2,11.4
16225,Rural à habitat dispersé,247,45.774,0.551,72.2,10.0,5.0,2.0,8.7,16.7,3172.0,12159.0,3.3,10.9
16226,Rural à habitat dispersé,63,45.78,0.103,60.0,9.0,4.0,2.0,7.65,18.55,3259.5,12018.0,3.2,11.5
16227,Rural à habitat très dispersé,94,45.342,0.215,56.5,9.0,4.0,2.0,7.8,18.6,3260.0,12445.0,2.9,11.7
16229,Rural à habitat très dispersé,148,46.08,0.11,55.15,9.0,3.5,2.0,6.6,17.1,3223.0,12150.0,3.1,11.3
16230,Rural à habitat très dispersé,94,45.423,0.127,56.5,9.0,4.0,2.0,7.8,18.6,3402.5,12764.5,2.6,11.7
16231,Rural à habitat très dispersé,287,45.991,0.9,71.5,11.0,4.0,2.0,7.4,17.15,3151.0,11375.0,2.6,10.8
16232,Rural à habitat dispersé,161,45.685,0.293,65.65,10.0,5.0,2.0,7.1,16.8,3168.0,11759.5,3.1,10.35
16233,Rural à habitat dispersé,56,45.615,-0.013,52.5,9.0,4.0,1.0,8.4,17.8,3259.5,12018.0,2.3,11.6
16234,Rural à habitat dispersé,85,45.668,-0.038,56.75,9.5,4.0,2.0,8.5,17.9,3159.0,11587.5,1.9,11.4
16236,Rural à habitat dispersé,58,45.558,0.122,62.6,10.0,4.0,2.0,7.75,17.95,3259.5,12018.0,2.3,11.2
16237,Rural à habitat dispersé,97,45.887,0.236,60.0,9.0,4.0,2.0,7.4,18.0,3223.0,12150.0,3.2,11.4
16238,Rural à habitat dispersé,97,45.913,0.225,60.0,9.0,4.0,2.0,7.4,18.0,3223.0,12150.0,3.1,11.4
16239,Rural à habitat très dispersé,247,45.796,0.611,72.2,10.0,5.0,2.0,8.7,16.7,3172.0,12159.0,3.3,10.9
16240,Rural à habitat très dispersé,120,45.293,0.21,63.5,10.0,4.0,2.0,7.8,18.6,3260.0,12445.0,2.9,11.7
16241,Rural à habitat dispersé,97,45.844,0.224,60.0,9.0,4.0,2.0,7.4,18.0,3168.0,11759.5,3.2,11.4
16242,Rural à habitat très dispersé,162,46.006,0.324,71.5,10.0,5.0,2.0,6.8,17.2,3147.5,12135.5,2.7,10.9
16243,Rural à habitat dispersé,20,45.724,-0.271,56.0,9.0,4.0,1.0,7.65,18.1,3246.0,12255.0,3.2,11.7
16244,Ceintures urbaines,58,45.625,0.062,62.6,10.0,4.0,2.0,7.75,17.95,3259.5,12018.0,2.3,11.2
16245,Rural à habitat dispersé,250,45.883,0.524,66.6,10.0,5.0,2.0,7.4,17.0,3172.0,12159.0,3.3,11.1
16246,Rural à habitat très dispersé,95,45.422,0.055,57.0,10.0,4.0,2.0,7.8,17.6,3402.5,12764.5,2.6,11.6
16248,Rural à habitat dispersé,88,45.912,-0.037,62.0,9.0,4.0,2.0,7.4,18.05,3290.0,12257.0,3.0,11.7
16249,Rural à habitat très dispersé,220,46.115,0.782,72.3,10.0,5.0,2.0,6.7,18.4,3151.0,11375.0,1.6,10.9
16250,Rural à habitat très dispersé,138,45.698,0.486,74.6,10.0,5.0,2.0,6.7,18.0,3172.0,12159.0,3.3,11.0
16251,Rural à habitat très dispersé,114,45.356,-0.137,67.7,10.0,4.0,2.0,7.7,18.7,3380.0,12747.0,2.2,11.9
16252,Rural à habitat très dispersé,81,45.283,0.069,60.3,10.0,4.0,2.0,8.0,18.5,3402.5,12764.5,2.6,11.4
16253,Rural à habitat dispersé,88,46.034,0.002,62.0,9.0,4.0,2.0,6.7,17.7,3223.0,12150.0,3.1,11.3
16254,Rural à habitat très dispersé,166,45.348,0.243,61.2,10.0,4.0,2.0,8.8,18.3,3260.0,12445.0,2.9,11.2
16255,Rural à habitat très dispersé,162,45.924,0.421,71.5,10.0,5.0,2.0,6.8,17.2,3172.0,12159.0,3.3,10.9
16256,Rural à habitat très dispersé,114,45.348,-0.062,67.7,10.0,4.0,2.0,7.7,18.7,3402.5,12764.5,2.6,11.9
16258,Rural à habitat très dispersé,95,45.467,0.083,57.0,10.0,4.0,2.0,7.8,17.6,3259.5,12018.0,2.3,11.6
16260,Rural à habitat très dispersé,94,45.319,0.181,56.5,9.0,4.0,2.0,7.8,18.6,3260.0,12445.0,2.9,11.7
16261,Rural à habitat très dispersé,110,45.812,0.37,60.0,9.0,4.0,2.0,8.1,18.3,3172.0,12159.0,3.2,11.6
16263,Rural à habitat dispersé,58,45.525,0.076,62.6,10.0,4.0,2.0,7.75,17.95,3259.5,12018.0,2.3,11.2
16264,Rural à habitat très dispersé,205,46.097,0.492,68.9,10.0,5.0,2.0,6.75,18.65,3151.0,11375.0,1.6,10.9
16267,Rural à habitat très dispersé,95,45.396,-0.011,57.0,10.0,4.0,2.0,7.8,17.6,3380.0,12747.0,2.2,11.6
16268,Rural à habitat très dispersé,97,45.962,0.265,60.0,9.0,4.0,2.0,7.4,18.0,3147.5,12135.5,2.7,11.4
16269,Rural à habitat dispersé,79,45.674,0.346,65.7,10.0,5.0,2.0,8.1,18.3,3168.0,11759.5,3.1,11.6
16270,Rural à habitat très dispersé,160,45.819,0.74,63.1,10.0,5.0,2.0,7.5,17.45,3172.0,12159.0,2.6,11.1
16271,Ceintures urbaines,130,45.616,0.173,68.65,10.0,5.0,2.0,7.1,16.8,3168.0,11759.5,3.1,10.35
16272,Rural à habitat dispersé,97,45.864,0.211,60.0,9.0,4.0,2.0,7.4,18.0,3223.0,12150.0,3.2,11.4
16273,Rural à habitat dispersé,90,46.004,0.116,66.7,10.0,4.0,2.0,6.6,17.1,3223.0,12150.0,3.1,11.3
16275,Rural à habitat très dispersé,88,45.909,-0.124,62.0,9.0,4.0,2.0,7.4,18.05,3290.0,12257.0,3.0,11.7
16276,Rural à habitat dispersé,95,45.425,-0.174,61.5,10.0,4.0,2.0,7.8,17.65,3380.0,12747.0,2.2,11.4
16277,Rural à habitat dispersé,20,45.737,-0.249,56.0,9.0,4.0,1.0,7.65,18.1,3246.0,12255.0,3.2,11.7
16279,Rural à habitat très dispersé,81,45.243,-0.004,60.3,10.0,4.0,2.0,8.0,18.5,3402.5,12764.5,2.6,11.4
16280,Rural à habitat dispersé,110,45.761,0.359,60.0,9.0,4.0,2.0,8.1,18.3,3168.0,11759.5,3.2,11.6
16281,Bourgs ruraux,79,45.733,0.394,65.7,10.0,5.0,2.0,8.1,18.3,3172.0,12159.0,3.3,11.6
16282,Rural à habitat dispersé,110,45.798,0.31,60.0,9.0,4.0,2.0,8.1,18.3,3168.0,11759.5,3.2,11.6
16283,Rural à habitat dispersé,140,45.457,0.238,59.3,9.0,4.0,2.0,6.6,18.5,3260.0,12445.0,2.9,11.3
16284,Rural à habitat très dispersé,94,45.265,0.098,56.5,9.0,4.0,2.0,7.8,18.6,3402.5,12764.5,2.6,11.7
16285,Rural à habitat très dispersé,107,45.537,0.354,67.3,9.0,5.0,2.5,6.7,18.0,3260.0,12445.0,2.9,11.0
16286,Rural à habitat dispersé,116,45.782,-0.074,60.25,10.0,4.0,2.0,8.1,17.2,3159.0,11587.5,1.9,11.4
16287,Rural à habitat dispersé,56,45.58,0.031,52.5,9.0,4.0,1.0,8.4,17.8,3259.5,12018.0,2.3,11.6
16289,Rural à habitat très dispersé,247,45.723,0.618,72.2,10.0,5.0,2.0,8.7,16.7,3172.0,12159.0,3.3,10.9
16290,Rural à habitat très dispersé,247,45.72,0.562,72.2,10.0,5.0,2.0,8.7,16.7,3172.0,12159.0,3.3,10.9
16291,Ceintures urbaines,124,45.684,0.231,61.3,9.0,4.0,2.0,7.1,16.8,3168.0,11759.5,3.1,10.35
16292,Bourgs ruraux,97,46.04,0.199,60.0,9.0,4.0,2.0,6.6,17.1,3147.5,12135.5,2.7,11.3
16293,Rural à habitat dispersé,247,45.769,0.478,72.2,10.0,5.0,2.0,8.7,16.7,3172.0,12159.0,3.3,10.9
16295,Bourgs ruraux,90,45.802,0.14,66.7,10.0,4.0,2.0,7.65,18.55,3168.0,11759.5,3.2,11.5
16297,Rural à habitat dispersé,23,45.638,-0.105,57.35,9.0,4.0,2.0,7.65,18.0,3159.0,11587.5,1.9,11.7
16298,Rural à habitat dispersé,116,45.736,-0.006,60.25,10.0,4.0,2.0,8.1,17.2,3159.0,11587.5,1.9,11.4
16300,Rural à habitat dispersé,97,45.837,0.272,60.0,9.0,4.0,2.0,7.4,18.0,3168.0,11759.5,3.2,11.4
16301,Rural à habitat très dispersé,95,45.448,-0.052,57.0,10.0,4.0,2.0,7.8,17.6,3380.0,12747.0,2.2,11.6
16302,Rural à habitat dispersé,81,45.244,0.044,60.3,10.0,4.0,2.0,8.0,18.5,3402.5,12764.5,2.6,11.4
16303,Rural à habitat très dispersé,72,45.474,-0.089,64.35,9.0,4.0,2.0,7.5,18.5,3380.0,12747.0,2.2,11.6
16304,Rural à habitat dispersé,30,45.69,-0.265,57.75,9.0,4.0,2.0,8.3,17.6,3246.0,12255.0,3.2,11.2
16306,Rural à habitat très dispersé,287,46.004,0.85,71.5,11.0,4.0,2.0,7.7,17.25,3151.0,11375.0,2.6,10.95
16307,Rural à habitat dispersé,97,45.865,0.248,60.0,9.0,4.0,2.0,7.4,18.0,3168.0,11759.5,3.2,11.4
16308,Rural à habitat dispersé,162,45.898,0.472,71.5,10.0,5.0,2.0,6.8,17.2,3172.0,12159.0,3.3,10.9
16310,Rural à habitat très dispersé,162,45.995,0.466,71.5,10.0,5.0,2.0,6.8,17.2,3151.0,11375.0,1.6,10.9
16312,Rural à habitat dispersé,116,45.773,-0.026,60.25,10.0,4.0,2.0,8.1,17.2,3290.0,12257.0,3.0,11.4
16315,Rural à habitat très dispersé,95,45.371,0.012,57.0,10.0,4.0,2.0,7.8,17.6,3402.5,12764.5,2.6,11.6
16316,Rural à habitat dispersé,57,45.583,-0.304,49.0,9.0,3.0,1.0,8.6,18.0,3246.0,12255.0,3.2,11.6
16317,Rural à habitat dispersé,88,45.957,-0.015,62.0,9.0,4.0,2.0,6.7,17.7,3223.0,12150.0,3.1,11.3
16318,Rural à habitat dispersé,97,45.896,0.282,60.0,9.0,4.0,2.0,7.4,18.0,3223.0,12150.0,3.2,11.4
16320,Rural à habitat dispersé,63,45.754,0.036,60.0,9.0,4.0,2.0,7.65,18.55,3259.5,12018.0,2.3,11.5
16321,Rural à habitat très dispersé,97,45.976,0.269,60.0,9.0,4.0,2.0,7.4,18.0,3147.5,12135.5,2.7,11.4
16323,Rural à habitat dispersé,120,45.634,0.413,59.2,10.0,4.0,2.0,6.7,18.0,3168.0,11759.5,3.1,11.0
16325,Rural à habitat très dispersé,97,45.952,0.312,60.0,9.0,4.0,2.0,7.4,18.0,3147.5,12135.5,2.7,11.4
16326,Rural à habitat dispersé,90,45.891,0.158,66.7,10.0,4.0,2.0,6.7,17.7,3223.0,12150.0,3.1,11.3
16329,Rural à habitat dispersé,162,45.943,0.499,71.5,10.0,5.0,2.0,6.8,17.2,3172.0,12159.0,3.3,10.9
16330,Rural à habitat dispersé,15,45.695,-0.394,60.0,9.0,4.0,2.0,7.2,18.0,3246.0,12255.0,3.2,11.8
16331,Rural à habitat très dispersé,94,45.353,0.034,56.5,9.0,4.0,2.0,7.8,18.6,3402.5,12764.5,2.6,11.7
16334,Rural à habitat très dispersé,94,45.371,0.058,56.5,9.0,4.0,2.0,7.8,18.6,3402.5,12764.5,2.6,11.7
16335,Rural à habitat très dispersé,148,46.065,0.15,55.15,9.0,3.5,2.0,6.6,17.1,3223.0,12150.0,3.1,11.3
16336,Rural à habitat dispersé,97,45.845,0.362,60.0,9.0,4.0,2.0,7.4,18.0,3172.0,12159.0,3.2,11.4
16337,Rural à habitat très dispersé,145,45.969,0.7,65.0,9.0,5.0,2.0,6.9,17.0,3151.0,11375.0,1.6,10.9
16338,Rural à habitat très dispersé,72,45.508,-0.134,64.35,9.0,4.0,2.0,8.6,19.9,3380.0,12747.0,2.2,11.6
16339,Rural à habitat très dispersé,88,45.851,-0.087,62.0,9.0,4.0,2.0,7.4,18.05,3290.0,12257.0,3.0,11.7
16340,Rural à habitat dispersé,23,45.645,-0.143,57.35,9.0,4.0,2.0,7.65,18.0,3159.0,11587.5,1.9,11.7
16341,Ceintures urbaines,58,45.64,0.11,62.6,10.0,4.0,2.0,7.75,17.95,3259.5,12018.0,2.3,11.2
16342,Rural à habitat dispersé,83,45.541,-0.287,56.5,9.0,4.0,2.0,7.2,17.3,3246.0,12255.0,3.2,12.1
16343,Rural à habitat dispersé,62,45.601,-0.172,59.7,9.0,4.0,2.0,8.7,18.4,3159.0,11587.5,1.9,11.8
16345,Rural à habitat très dispersé,160,45.838,0.676,63.1,10.0,5.0,2.0,7.4,17.0,3172.0,12159.0,3.3,11.1
16346,Rural à habitat très dispersé,81,45.243,0.073,60.3,10.0,4.0,2.0,8.0,18.5,3402.5,12764.5,2.6,11.4
16347,Rural à habitat dispersé,94,45.283,0.137,56.5,9.0,4.0,2.0,7.8,18.6,3402.5,12764.5,2.6,11.7
16348,Rural à habitat dispersé,85,45.668,0.04,56.75,9.5,4.0,2.0,8.5,17.9,3259.5,12018.0,2.3,11.4
16349,Rural à habitat dispersé,20,45.764,-0.25,56.0,9.0,4.0,1.0,7.65,18.1,3159.0,11587.5,1.9,11.7
16350,Rural à habitat dispersé,166,45.311,0.245,61.2,10.0,4.0,2.0,8.8,18.3,3260.0,12445.0,2.9,11.2
16352,Rural à habitat dispersé,23,45.655,-0.075,57.35,9.0,4.0,2.0,7.65,18.0,3159.0,11587.5,1.9,11.7
16353,Rural à habitat dispersé,138,45.695,0.443,74.6,10.0,5.0,2.0,6.7,18.0,3172.0,12159.0,3.3,11.0
16354,Rural à habitat très dispersé,114,45.378,-0.021,67.7,10.0,4.0,2.0,7.7,18.7,3380.0,12747.0,2.2,11.6
16356,Rural à habitat très dispersé,97,45.937,0.319,60.0,9.0,4.0,2.0,7.4,18.0,3147.5,12135.5,2.7,11.4
16357,Rural à habitat très dispersé,120,45.288,-0.084,64.0,9.0,5.0,2.0,8.2,16.6,3402.5,12764.5,2.6,11.9
16358,Ceintures urbaines,58,45.682,0.128,62.6,10.0,4.0,2.0,7.75,17.95,3259.5,12018.0,2.3,11.2
16359,Rural à habitat dispersé,57,45.619,-0.344,49.0,9.0,3.0,1.0,8.6,18.0,3246.0,12255.0,3.2,11.6
16360,Rural à habitat dispersé,72,45.452,-0.122,64.35,9.0,4.0,2.0,7.5,18.5,3380.0,12747.0,2.2,11.6
16361,Rural à habitat dispersé,90,45.96,0.171,66.7,10.0,4.0,2.0,6.6,17.1,3223.0,12150.0,3.1,11.3
16362,Rural à habitat très dispersé,140,45.388,0.232,59.3,9.0,4.0,2.0,8.8,18.3,3260.0,12445.0,2.9,11.2
16363,Rural à habitat très dispersé,228,45.956,0.787,67.65,10.0,5.0,2.0,7.7,17.25,3151.0,11375.0,1.6,10.95
16364,Rural à habitat très dispersé,247,45.75,0.648,72.2,10.0,5.0,2.0,8.7,16.7,3172.0,12159.0,3.3,10.9
16365,Rural à habitat très dispersé,120,45.259,-0.077,64.0,9.0,5.0,2.0,8.2,16.6,3402.5,12764.5,2.6,11.9
16366,Rural à habitat dispersé,62,45.618,-0.216,59.7,9.0,4.0,2.0,8.7,18.4,3246.0,12255.0,3.2,11.8
16368,Rural à habitat dispersé,107,45.585,0.319,67.3,9.0,5.0,2.5,6.7,18.0,3168.0,11759.5,3.1,11.0
16369,Rural à habitat dispersé,17,45.738,-0.165,55.5,9.0,4.0,1.5,8.6,17.8,3159.0,11587.5,1.9,11.4
16370,Rural à habitat dispersé,85,45.62,0.02,56.75,9.5,4.0,2.0,8.5,17.9,3259.5,12018.0,2.3,11.4
16372,Rural à habitat très dispersé,120,45.587,0.498,59.2,10.0,4.0,2.0,6.7,18.0,3172.0,12159.0,3.3,11.0
16373,Rural à habitat dispersé,88,45.971,0.05,62.0,9.0,4.0,2.0,6.7,17.7,3223.0,12150.0,3.1,11.3
16374,Centres urbains intermédiaires,130,45.64,0.207,68.65,10.0,5.0,2.0,7.1,16.8,3168.0,11759.5,3.1,10.35
16375,Rural à habitat dispersé,247,45.848,0.514,72.2,10.0,5.0,2.0,8.7,16.7,3172.0,12159.0,3.3,10.9
16377,Rural à habitat dispersé,97,45.87,0.362,60.0,9.0,4.0,2.0,7.4,18.0,3172.0,12159.0,3.3,11.4
16378,Rural à habitat dispersé,97,46.064,0.248,60.0,9.0,4.0,2.0,6.6,17.1,3147.5,12135.5,2.7,11.3
16379,Rural à habitat dispersé,110,45.774,0.418,60.0,9.0,4.0,2.0,8.1,18.3,3172.0,12159.0,3.3,11.6
16380,Rural à habitat dispersé,95,45.398,-0.201,61.5,10.0,4.0,2.0,7.8,17.65,3380.0,12747.0,2.2,11.4
16381,Rural à habitat dispersé,88,46.056,0.044,62.0,9.0,4.0,2.0,6.7,17.7,3223.0,12150.0,3.1,11.3
16382,Rural à habitat dispersé,148,45.569,0.209,69.35,10.0,5.0,2.0,7.1,16.8,3168.0,11759.5,3.1,10.35
16383,Rural à habitat dispersé,132,45.793,0.194,57.75,9.0,4.0,2.0,8.3,18.0,3168.0,11759.5,3.2,11.0
16384,Rural à habitat dispersé,95,45.374,-0.202,61.5,10.0,4.0,2.0,7.8,17.65,3380.0,12747.0,2.2,11.4
16385,Rural à habitat dispersé,130,45.658,0.268,68.65,10.0,5.0,2.0,7.1,16.8,3168.0,11759.5,3.1,10.35
16387,Rural à habitat dispersé,17,45.683,-0.116,55.5,9.0,4.0,1.5,7.6,18.5,3159.0,11587.5,1.9,11.7
16388,Rural à habitat dispersé,85,45.64,0.046,56.75,9.5,4.0,2.0,8.5,17.9,3259.5,12018.0,2.3,11.4
16389,Rural à habitat très dispersé,162,45.952,0.411,71.5,10.0,5.0,2.0,6.8,17.2,3172.0,12159.0,3.3,10.9
16390,Rural à habitat dispersé,90,45.932,0.07,66.7,10.0,4.0,2.0,6.7,17.7,3223.0,12150.0,3.1,11.3
16392,Rural à habitat très dispersé,97,45.882,0.318,60.0,9.0,4.0,2.0,7.4,18.0,3168.0,11759.5,3.2,11.4
16393,Rural à habitat dispersé,63,45.756,0.136,60.0,9.0,4.0,2.0,7.65,18.55,3168.0,11759.5,3.2,11.5
16394,Rural à habitat très dispersé,140,45.417,0.241,59.3,9.0,4.0,2.0,6.6,18.5,3260.0,12445.0,2.9,11.3
16395,Rural à habitat dispersé,116,45.742,-0.09,60.25,10.0,4.0,2.0,8.1,17.2,3159.0,11587.5,1.9,11.4
16396,Rural à habitat très dispersé,97,45.913,0.325,60.0,9.0,4.0,2.0,7.4,18.0,3147.5,12135.5,3.2,11.4
16397,Rural à habitat dispersé,88,45.881,-0.095,62.0,9.0,4.0,2.0,7.4,18.05,3290.0,12257.0,3.0,11.7
16398,Rural à habitat très dispersé,295,45.783,0.699,77.3,11.0,5.0,3.0,7.5,17.45,3172.0,12159.0,3.3,11.1
16399,Rural à habitat très dispersé,83,45.564,-0.262,56.5,9.0,4.0,2.0,9.3,18.7,3246.0,12255.0,3.2,11.8
16400,Rural à habitat dispersé,97,45.978,0.226,60.0,9.0,4.0,2.0,6.6,17.1,3223.0,12150.0,3.1,11.3
16401,Rural à habitat dispersé,90,45.835,0.13,66.7,10.0,4.0,2.0,7.65,18.55,3223.0,12150.0,3.1,11.5
16402,Rural à habitat dispersé,23,45.643,-0.059,57.35,9.0,4.0,2.0,7.65,18.0,3159.0,11587.5,1.9,11.7
16403,Rural à habitat très dispersé,162,45.97,0.448,71.5,10.0,5.0,2.0,6.8,17.2,3172.0,12159.0,3.3,10.9
16404,Rural à habitat très dispersé,162,46.016,0.379,71.5,10.0,5.0,2.0,6.8,17.2,3147.5,12135.5,2.7,10.9
16405,Rural à habitat très dispersé,95,45.507,-0.097,66.4,9.0,4.0,2.0,8.6,19.9,3380.0,12747.0,2.2,11.6
16406,Rural à habitat dispersé,138,45.675,0.414,74.6,10.0,5.0,2.0,6.7,18.0,3172.0,12159.0,3.3,11.0
16408,Rural à habitat dispersé,90,45.479,0.283,61.5,10.0,4.0,2.0,6.6,18.5,3260.0,12445.0,2.9,11.3
16409,Bourgs ruraux,90,46.012,0.089,66.7,10.0,4.0,2.0,6.7,17.7,3223.0,12150.0,3.1,11.3
16412,Rural à habitat dispersé,90,45.808,0.173,66.7,10.0,4.0,2.0,7.65,18.55,3168.0,11759.5,3.2,11.5
16413,Rural à habitat dispersé,90,46.051,0.11,66.7,10.0,4.0,2.0,6.6,17.1,3223.0,12150.0,3.1,11.3
16414,Rural à habitat dispersé,90,45.861,0.108,66.7,10.0,4.0,2.0,7.65,18.55,3223.0,12150.0,3.1,11.5
16415,Rural à habitat dispersé,63,45.721,0.108,60.0,9.0,4.0,2.0,7.65,18.55,3259.5,12018.0,2.3,11.5
16416,Rural à habitat très dispersé,247,45.798,0.495,72.2,10.0,5.0,2.0,8.7,16.7,3172.0,12159.0,3.3,10.9
16418,Ceintures urbaines,148,45.593,0.159,69.35,10.0,5.0,2.0,7.75,17.95,3259.5,12018.0,2.3,11.2
16419,Rural à habitat dispersé,63,45.808,0.08,60.0,9.0,4.0,2.0,7.65,18.55,3223.0,12150.0,3.1,11.5
16420,Rural à habitat très dispersé,148,45.512,0.126,69.35,10.0,5.0,2.0,7.75,17.95,3259.5,12018.0,2.3,11.2
16421,Rural à habitat dispersé,138,45.66,0.447,74.6,10.0,5.0,2.0,6.7,18.0,3172.0,12159.0,3.3,11.0
16422,Rural à habitat dispersé,120,45.6,0.36,59.2,10.0,4.0,2.0,6.7,18.0,3168.0,11759.5,3.1,11.0
16423,Rural à habitat dispersé,90,45.824,0.106,66.7,10.0,4.0,2.0,7.65,18.55,3223.0,12150.0,3.1,11.5
16424,Rural à habitat dispersé,81,45.274,-0.025,60.3,10.0,4.0,2.0,8.0,18.5,3402.5,12764.5,2.6,11.4
16425,Rural à habitat très dispersé,138,45.735,0.466,74.6,10.0,5.0,2.0,8.7,16.7,3172.0,12159.0,3.3,10.9
17002,Rural à habitat très dispersé,71,45.382,-0.47,68.2,10.0,5.0,2.0,8.8,18.2,3273.5,11612.5,2.8,11.5
17003,Bourgs ruraux,25,46.116,-0.944,67.3,9.0,4.0,3.0,8.5,17.0,3787.0,13394.0,2.6,12.1
17004,Rural à habitat dispersé,3,46.018,-1.17,51.5,8.5,3.5,1.0,9.6,16.3,3612.0,13438.0,4.1,11.9
17005,Rural à habitat dispersé,55,45.383,-0.498,70.6,10.0,5.0,2.0,8.1,18.7,3273.5,11612.5,2.8,11.5
17006,Rural à habitat très dispersé,71,45.473,-0.34,68.2,10.0,5.0,2.0,8.8,18.2,3273.5,11612.5,2.8,11.5
17007,Rural à habitat dispersé,15,46.176,-0.904,58.4,9.0,4.0,2.0,8.0,17.3,3787.0,13394.0,2.6,12.1
17008,Bourgs ruraux,2,46.263,-1.018,54.6,9.0,4.0,2.0,8.0,17.3,3612.0,13438.0,4.1,11.9
17009,Bourgs ruraux,7,46.206,-0.949,51.8,9.0,4.0,1.0,8.0,17.3,3612.0,13438.0,4.1,11.9
17010,Ceintures urbaines,3,46.107,-1.106,51.5,8.5,3.5,1.0,9.6,16.3,3612.0,13438.0,4.1,11.9
17011,Rural à habitat dispersé,81,45.845,-0.607,75.2,11.0,5.0,2.0,8.15,17.3,3548.0,12685.0,2.8,11.9
17012,Rural à habitat très dispersé,18,46.01,-0.696,63.4,9.0,4.0,2.0,7.3,17.2,3548.0,12685.0,2.8,13.65
17013,Rural à habitat dispersé,32,45.995,-0.483,61.2,10.0,4.0,2.0,7.3,17.4,3394.0,12300.0,2.8,11.4
17015,Rural à habitat dispersé,37,45.56,-0.874,62.9,9.0,4.0,2.0,10.4,19.0,3687.0,13330.0,4.1,12.0
17016,Rural à habitat dispersé,83,45.523,-0.302,56.5,9.0,4.0,2.0,7.2,17.3,3273.5,11612.5,2.8,12.1
17017,Rural à habitat dispersé,18,45.928,-0.717,63.4,9.0,4.0,2.0,7.3,17.2,3548.0,12685.0,2.8,13.65
17018,Bourgs ruraux,24,46.05,-0.89,55.75,9.0,4.0,1.0,8.5,17.0,3787.0,13394.0,2.6,12.1
